X.1,workorderid,date,description,address,LAT,LON,address1,,,,,,,,,,,,,,,,,,
751,1352182,6/18/24,WATER JOINT LEAK,314 SOUTH POPPLETON ST,39.2842611,-76.6320693,"314 SOUTH POPPLETON ST, baltimore",,,,,,,,,,,,,,,,,,
752,1352207,6/18/24,WATER MAIN BREAK,1809 DIXON RD,39.3696192,-76.6589549,"1809 DIXON RD, baltimore",,,,,,,,,,,,,,,,,,
753,1352305,6/18/24,WATER MAIN BREAK,21 NORTH GILMOR ST,39.2892069,-76.642233,"21 NORTH GILMOR ST, baltimore",,,,,,,,,,,,,,,,,,
754,1352431,6/18/24,WATER MAIN BREAK,1808 DIXON RD,39.3702076,-76.6595794,"1808 DIXON RD, baltimore",,,,,,,,,,,,,,,,,,
755,1352462,6/19/24,WATER MAIN BREAK,2340 RESEARCH AVE,39.2368276,-76.6651123,"2340 RESEARCH AVE, baltimore",,,,,,,,,,,,,,,,,,
756,1352505,6/20/24,WATER MAIN BREAK,6622 EDENVALE RD,39.3756382,-76.6716385,"6622 EDENVALE RD, baltimore",,,,,,,,,,,,,,,,,,
757,1352536,6/20/24,WATER MAIN BREAK,5401 DOLORES AVE,39.2478916,-76.7027538,"5401 DOLORES AVE, baltimore",,,,,,,,,,,,,,,,,,
758,1352721,6/20/24,WATER JOINT LEAK,330 BIGLEY AVE,39.2392349,-76.6571771,"330 BIGLEY AVE, baltimore",,,,,,,,,,,,,,,,,,
759,1352750,6/20/24,WATER MAIN BREAK,401 EAST 22ND ST,39.3143134,-76.610976,"401 EAST 22ND ST, baltimore",,,,,,,,,,,,,,,,,,
760,1352779,6/20/24,WATER MAIN BREAK,6 YORK MILLS CT,39.2995513,-76.7618237,"6 YORK MILLS CT, baltimore",,,,,,,,,,,,,,,,,,
761,1352807,6/21/24,WATER JOINT LEAK,1254 CIRCLE DR,39.2540491,-76.6946986,"1254 CIRCLE DR, baltimore",,,,,,,,,,,,,,,,,,
762,1352924,6/21/24,WATER MAIN BREAK,2712 WEST GARRISON AVE,39.3499925,-76.664533,"2712 WEST GARRISON AVE, baltimore",,,,,,,,,,,,,,,,,,
763,1353007,6/21/24,WATER MAIN BREAK,8 THURKILL CT,39.4796536,-76.607758,"8 THURKILL CT, baltimore",,,,,,,,,,,,,,,,,,
764,1353036,6/22/24,WATER MAIN BREAK,3605 WOODBINE AVE,39.3326142,-76.6964011,"3605 WOODBINE AVE, baltimore",,,,,,,,,,,,,,,,,,
765,1353042,6/22/24,WATER MAIN BREAK,603 WEST SEMINARY AVE,39.4230053,-76.6337121,"603 WEST SEMINARY AVE, baltimore",,,,,,,,,,,,,,,,,,
766,1353050,6/22/24,WATER MAIN BREAK,1342 POPLAR AVE,39.2481791,-76.6941572,"1342 POPLAR AVE, baltimore",,,,,,,,,,,,,,,,,,
767,1353104,6/23/24,WATER MAIN BREAK,ARIZONA AVE AND BELLE VISTA AVE,39.29038,-76.61219,"ARIZONA AVE AND BELLE VISTA AVE, baltimore",,,,,,,,,,,,,,,,,,
768,1353397,6/24/24,WATER MAIN BREAK,8235 BRATTLE RD,39.3733292,-76.7577549,"8235 BRATTLE RD, baltimore",,,,,,,,,,,,,,,,,,
769,1353434,6/24/24,WATER MAIN BREAK,6600 CEDONIA AVE,39.355557,-76.53322,"6600 CEDONIA AVE, baltimore",,,,,,,,,,,,,,,,,,
770,1353525,6/25/24,WATER JOINT LEAK,1254 CIRCLE DR,39.2540491,-76.6946986,"1254 CIRCLE DR, baltimore",,,,,,,,,,,,,,,,,,
771,1353544,6/25/24,WATER MAIN BREAK,1301 WILCOX ST,39.305116,-76.604279,"1301 WILCOX ST, baltimore",,,,,,,,,,,,,,,,,,
772,1353580,6/25/24,WATER MAIN BREAK,3411 DUNDALK AVE,39.2498715,-76.5189143,"3411 DUNDALK AVE, baltimore",,,,,,,,,,,,,,,,,,
773,1353612,6/25/24,WATER MAIN BREAK,1399 CROMWELL BRIDGE RD,39.403087,-76.566045,"1399 CROMWELL BRIDGE RD, baltimore",,,,,,,,,,,,,,,,,,
774,1353667,6/25/24,WATER JOINT LEAK,3700 MIDDLE RIVER AVE,39.3085967,-76.4020897,"3700 MIDDLE RIVER AVE, baltimore",,,,,,,,,,,,,,,,,,
775,1353755,6/25/24,WATER MAIN BREAK,3010 MARDEL AVE,39.2555031,-76.6544466,"3010 MARDEL AVE, baltimore",,,,,,,,,,,,,,,,,,
776,1353799,6/26/24,WATER MAIN BREAK,3518 ABBIE PL,39.351629,-76.7545229,"3518 ABBIE PL, baltimore",,,,,,,,,,,,,,,,,,
777,1354020,6/26/24,WATER MAIN BREAK,1000 NORTH STRICKER ST,39.300159,-76.641754,"1000 NORTH STRICKER ST, baltimore",,,,,,,,,,,,,,,,,,
778,1354061,6/27/24,WATER MAIN BREAK,WILKENS AVE HURLEY AVE,39.277036,-76.661992,"WILKENS AVE HURLEY AVE, baltimore",,,,,,,,,,,,,,,,,,
779,1354062,6/27/24,WATER MAIN BREAK,4103 OLD WASHINGTON BLVD,39.2409328,-76.6780243,"4103 OLD WASHINGTON BLVD, baltimore",,,,,,,,,,,,,,,,,,
780,1354099,6/27/24,WATER MAIN BREAK,314 SOUTH POPPLETON ST,39.2842611,-76.6320693,"314 SOUTH POPPLETON ST, baltimore",,,,,,,,,,,,,,,,,,
781,1354100,6/27/24,WATER MAIN BREAK,4300 BUCKS SCHOOLHOUSE RD,39.376199,-76.504723,"4300 BUCKS SCHOOLHOUSE RD, baltimore",,,,,,,,,,,,,,,,,,
782,1354279,6/27/24,WATER MAIN BREAK,6600 CEDONIA AVE,39.355557,-76.53322,"6600 CEDONIA AVE, baltimore",,,,,,,,,,,,,,,,,,
783,1354300,6/27/24,WATER MAIN BREAK,MAIDEN CHOICE LN AND WESTLAND BLVD,39.29038,-76.61219,"MAIDEN CHOICE LN AND WESTLAND BLVD, baltimore",,,,,,,,,,,,,,,,,,
784,1354302,6/27/24,WATER MAIN BREAK,WOODLEA AVE GREENHILL AVE,39.29038,-76.61219,"WOODLEA AVE GREENHILL AVE, baltimore",,,,,,,,,,,,,,,,,,
785,1354356,6/28/24,WATER MAIN BREAK,3113 LORENA AVE,39.2530231,-76.6543807,"3113 LORENA AVE, baltimore",,,,,,,,,,,,,,,,,,
786,1354418,6/28/24,WATER MAIN BREAK,HURLEY AVE WILKENS AVE,39.277036,-76.661992,"HURLEY AVE WILKENS AVE, baltimore",,,,,,,,,,,,,,,,,,
787,1354458,6/28/24,WATER MAIN BREAK,402 KINGSTON RD,39.2856358,-76.7082895,"402 KINGSTON RD, baltimore",,,,,,,,,,,,,,,,,,
788,1354471,6/28/24,WATER MAIN BREAK,6600 CEDONIA AVE,39.355557,-76.53322,"6600 CEDONIA AVE, baltimore",,,,,,,,,,,,,,,,,,
789,1354494,6/29/24,WATER MAIN BREAK,3813 FERNSIDE RD,39.3681524,-76.7785966,"3813 FERNSIDE RD, baltimore",,,,,,,,,,,,,,,,,,
790,1354542,6/30/24,WATER MAIN BREAK,3905 BREHMS LN,39.322271,-76.5625208,"3905 BREHMS LN, baltimore",,,,,,,,,,,,,,,,,,
791,1354544,6/30/24,WATER MAIN BREAK,3900 BLK BREHMS LN,39.29038,-76.61219,"3900 BLK BREHMS LN, baltimore",,,,,,,,,,,,,,,,,,
792,1354583,6/30/24,WATER MAIN BREAK,3986 ROLAND AVE,39.3367481,-76.6334907,"3986 ROLAND AVE, baltimore",,,,,,,,,,,,,,,,,,
793,1354584,7/1/24,WATER MAIN BREAK,1607 NORTH CAROLINE ST,39.3086389,-76.5979999,"1607 NORTH CAROLINE ST, baltimore",,,,,,,,,,,,,,,,,,
794,1354590,7/1/24,WATER JOINT LEAK,8821 PHILADELPHIA RD,39.3409787,-76.4814091,"8821 PHILADELPHIA RD, baltimore",,,,,,,,,,,,,,,,,,
795,1354702,7/1/24,WATER JOINT LEAK,100 KWEISI MFUME CT,39.2391351,-76.5063881,"100 KWEISI MFUME CT, baltimore",,,,,,,,,,,,,,,,,,
796,1354772,7/1/24,WATER JOINT LEAK,914 SOUTH KENWOOD AVE,39.281802,-76.5771294,"914 SOUTH KENWOOD AVE, baltimore",,,,,,,,,,,,,,,,,,
797,1354893,7/1/24,WATER MAIN BREAK,2010 GREENGAGE RD,39.3156121,-76.7594823,"2010 GREENGAGE RD, baltimore",,,,,,,,,,,,,,,,,,
798,1354912,7/1/24,WATER MAIN BREAK,4633 FURLEY AVE,39.3287372,-76.5525739,"4633 FURLEY AVE, baltimore",,,,,,,,,,,,,,,,,,
799,1354916,7/1/24,WATER MAIN BREAK,2730 WILMARCO AVE,39.2734472,-76.6590134,"2730 WILMARCO AVE, baltimore",,,,,,,,,,,,,,,,,,
800,1354918,7/1/24,WATER MAIN BREAK,8900 HARFORD RD,39.3854047,-76.5337306,"8900 HARFORD RD, baltimore",,,,,,,,,,,,,,,,,,
801,1354931,7/2/24,WATER MAIN BREAK,3651 ROCKDALE TER,39.3558575,-76.7515451,"3651 ROCKDALE TER, baltimore",,,,,,,,,,,,,,,,,,
802,1354933,7/2/24,WATER MAIN BREAK,5821 FARMVIEW AVE,39.3437897,-76.5226739,"5821 FARMVIEW AVE, baltimore",,,,,,,,,,,,,,,,,,
803,1354985,7/2/24,WATER MAIN BREAK,4210 PARKWOOD AVE,39.3350674,-76.5542702,"4210 PARKWOOD AVE, baltimore",,,,,,,,,,,,,,,,,,
804,1355065,7/2/24,WATER MAIN BREAK,9408 JODALE RD,39.3818208,-76.8069199,"9408 JODALE RD, baltimore",,,,,,,,,,,,,,,,,,
805,1355132,7/2/24,WATER MAIN BREAK,3986 ROLAND AVE,39.3367481,-76.6334907,"3986 ROLAND AVE, baltimore",,,,,,,,,,,,,,,,,,
806,1355194,7/2/24,WATER MAIN BREAK,900 SOUTH KENWOOD AVE,39.282029,-76.5771975,"900 SOUTH KENWOOD AVE, baltimore",,,,,,,,,,,,,,,,,,
807,1355216,7/2/24,WATER MAIN BREAK,WOODLEA AVE CROSSWOOD AVE,39.29038,-76.61219,"WOODLEA AVE CROSSWOOD AVE, baltimore",,,,,,,,,,,,,,,,,,
808,1355217,7/3/24,WATER MAIN BREAK,4830 OAKLAND PARK RD,39.3713154,-76.7702276,"4830 OAKLAND PARK RD, baltimore",,,,,,,,,,,,,,,,,,
809,1355219,7/3/24,WATER MAIN BREAK,6713 LINDEN AVE,39.3542355,-76.5275951,"6713 LINDEN AVE, baltimore",,,,,,,,,,,,,,,,,,
810,1355238,7/3/24,WATER MAIN BREAK,2945 WHITTINGTON AVE,39.2583405,-76.6569008,"2945 WHITTINGTON AVE, baltimore",,,,,,,,,,,,,,,,,,
811,1355239,7/3/24,WATER MAIN BREAK,745 ANNESLIE RD,39.3742697,-76.5978197,"745 ANNESLIE RD, baltimore",,,,,,,,,,,,,,,,,,
812,1355296,7/3/24,WATER MAIN BREAK,10002 PERINE LN,39.4073846,-76.5125928,"10002 PERINE LN, baltimore",,,,,,,,,,,,,,,,,,
813,1355317,7/3/24,WATER MAIN BREAK,4619 REISTERSTOWN RD,39.3407785,-76.6721612,"4619 REISTERSTOWN RD, baltimore",,,,,,,,,,,,,,,,,,
814,1355323,7/3/24,WATER MAIN BREAK,5100 REISTERSTOWN RD,39.3420312,-76.6825404,"5100 REISTERSTOWN RD, baltimore",,,,,,,,,,,,,,,,,,
815,1355374,7/3/24,WATER JOINT LEAK,2860 HARLEM AVE,39.2956178,-76.6645519,"2860 HARLEM AVE, baltimore",,,,,,,,,,,,,,,,,,
816,1355378,7/3/24,WATER MAIN BREAK,7205 PRINCE GEORGE RD,39.3497614,-76.7348311,"7205 PRINCE GEORGE RD, baltimore",,,,,,,,,,,,,,,,,,
817,1355422,7/4/24,WATER MAIN BREAK,23 EAST 22ND ST,39.3141217,-76.6157536,"23 EAST 22ND ST, baltimore",,,,,,,,,,,,,,,,,,
818,1355427,7/4/24,WATER MAIN BREAK,7919 ELLENHAM AVE,39.4073789,-76.6513896,"7919 ELLENHAM AVE, baltimore",,,,,,,,,,,,,,,,,,
819,1355428,7/5/24,WATER MAIN BREAK,906 PINE HEIGHTS AVE,39.271278,-76.6768135,"906 PINE HEIGHTS AVE, baltimore",,,,,,,,,,,,,,,,,,
820,1355429,7/5/24,WATER MAIN BREAK,2005 WHISTLER AVE,39.2655375,-76.6512462,"2005 WHISTLER AVE, baltimore",,,,,,,,,,,,,,,,,,
821,1355448,7/5/24,WATER MAIN BREAK,300 KEY HWY,39.280644,-76.609702,"300 KEY HWY, baltimore",,,,,,,,,,,,,,,,,,
822,1355457,7/5/24,WATER MAIN BREAK,2007 WHISTLER AVE,39.2655101,-76.6512094,"2007 WHISTLER AVE, baltimore",,,,,,,,,,,,,,,,,,
823,1355458,7/5/24,WATER MAIN BREAK,2008 KERNAN DR,39.3128009,-76.7131263,"2008 KERNAN DR, baltimore",,,,,,,,,,,,,,,,,,
824,1355461,7/5/24,WATER MAIN BREAK,2924 CHARLESTON AVE,39.2399324,-76.6585708,"2924 CHARLESTON AVE, baltimore",,,,,,,,,,,,,,,,,,
825,1355464,7/5/24,WATER MAIN BREAK,2011 HAMMONDS FERRY RD,39.2544351,-76.6635314,"2011 HAMMONDS FERRY RD, baltimore",,,,,,,,,,,,,,,,,,
826,1355565,7/5/24,WATER JOINT LEAK,2500 WEST BELVEDERE AVE,39.3535824,-76.6669079,"2500 WEST BELVEDERE AVE, baltimore",,,,,,,,,,,,,,,,,,
827,1355584,7/5/24,WATER MAIN BREAK,2428 EASTRIDGE RD,39.455078,-76.6221593,"2428 EASTRIDGE RD, baltimore",,,,,,,,,,,,,,,,,,
828,1355587,7/5/24,WATER JOINT LEAK,5251 NELSON AVE,39.3460443,-76.6830277,"5251 NELSON AVE, baltimore",,,,,,,,,,,,,,,,,,
829,1355630,7/6/24,WATER MAIN BREAK,7820 WESTMORELAND AVE,39.381113,-76.5544391,"7820 WESTMORELAND AVE, baltimore",,,,,,,,,,,,,,,,,,
830,1355667,7/6/24,WATER MAIN BREAK,1113 CONCORDIA DR,39.4077796,-76.5754732,"1113 CONCORDIA DR, baltimore",,,,,,,,,,,,,,,,,,
831,1355673,7/7/24,WATER MAIN BREAK,2805 MAYFIELD AVE,39.3232495,-76.5747063,"2805 MAYFIELD AVE, baltimore",,,,,,,,,,,,,,,,,,
832,1355769,7/8/24,WATER MAIN BREAK,2666 KENNEDY AVE,39.3215446,-76.5960692,"2666 KENNEDY AVE, baltimore",,,,,,,,,,,,,,,,,,
833,1355902,7/8/24,WATER MAIN BREAK,405 ESSEXWOOD CT,39.3018894,-76.4680548,"405 ESSEXWOOD CT, baltimore",,,,,,,,,,,,,,,,,,
834,1355968,7/8/24,WATER MAIN BREAK,1343 POPLAR AVE,39.2478889,-76.6943053,"1343 POPLAR AVE, baltimore",,,,,,,,,,,,,,,,,,
835,1355976,7/8/24,WATER JOINT LEAK,8821 MEADOW HEIGHTS RD,39.373537,-76.7858367,"8821 MEADOW HEIGHTS RD, baltimore",,,,,,,,,,,,,,,,,,
836,1356025,7/8/24,WATER JOINT LEAK,243 CEDARMERE CIR,39.4308751,-76.8094032,"243 CEDARMERE CIR, baltimore",,,,,,,,,,,,,,,,,,
837,1356026,7/8/24,WATER JOINT LEAK,243 CEDARMERE CIR,39.4308751,-76.8094032,"243 CEDARMERE CIR, baltimore",,,,,,,,,,,,,,,,,,
838,1356069,7/9/24,WATER MAIN BREAK,2707 LIBERTY HEIGHTS AVE,39.3203362,-76.6598649,"2707 LIBERTY HEIGHTS AVE, baltimore",,,,,,,,,,,,,,,,,,
839,1356091,7/9/24,WATER MAIN BREAK,120 WEST HENRIETTA ST,39.2790163,-76.6159416,"120 WEST HENRIETTA ST, baltimore",,,,,,,,,,,,,,,,,,
840,1356196,7/9/24,WATER JOINT LEAK,1050 MAIDEN CHOICE LN BALTIMORE,39.2621602,-76.6964905,"1050 MAIDEN CHOICE LN BALTIMORE, baltimore",,,,,,,,,,,,,,,,,,
841,1356461,7/10/24,WATER MAIN BREAK,518 NORTH MOUNT ST,39.2943811,-76.644318,"518 NORTH MOUNT ST, baltimore",,,,,,,,,,,,,,,,,,
842,1356474,7/10/24,WATER JOINT LEAK,6 SPARROW HILL CT,39.2977862,-76.7570989,"6 SPARROW HILL CT, baltimore",,,,,,,,,,,,,,,,,,
843,1356499,7/10/24,WATER MAIN BREAK,RICHMAR RD AND DOLFIELD BLVD,39.29038,-76.61219,"RICHMAR RD AND DOLFIELD BLVD, baltimore",,,,,,,,,,,,,,,,,,
844,1356564,7/10/24,WATER JOINT LEAK,5218 KENWOOD AVE,39.3533856,-76.512002,"5218 KENWOOD AVE, baltimore",,,,,,,,,,,,,,,,,,
845,1356578,7/10/24,WATER JOINT LEAK,505 EDGEVALE RD,39.3587281,-76.6423137,"505 EDGEVALE RD, baltimore",,,,,,,,,,,,,,,,,,
846,1356649,7/10/24,WATER MAIN BREAK,1142 SHIELDS PL,39.2981155,-76.630762,"1142 SHIELDS PL, baltimore",,,,,,,,,,,,,,,,,,
847,1356689,7/10/24,WATER JOINT LEAK,7330 HARFORD RD,39.369892,-76.5466903,"7330 HARFORD RD, baltimore",,,,,,,,,,,,,,,,,,
848,1356696,7/10/24,WATER MAIN BREAK,5218 KENWOOD AVE,39.3533856,-76.512002,"5218 KENWOOD AVE, baltimore",,,,,,,,,,,,,,,,,,
849,1356902,7/11/24,WATER MAIN BREAK,2666 KENNEDY AVE,39.3215446,-76.5960692,"2666 KENNEDY AVE, baltimore",,,,,,,,,,,,,,,,,,
850,1356914,7/11/24,WATER JOINT LEAK,2340 RUTH AVE,39.2308929,-76.4476217,"2340 RUTH AVE, baltimore",,,,,,,,,,,,,,,,,,
851,1357034,7/12/24,WATER MAIN BREAK,1400 BLK EAST OLIVER ST,39.29038,-76.61219,"1400 BLK EAST OLIVER ST, baltimore",,,,,,,,,,,,,,,,,,
852,1357085,7/12/24,WATER MAIN BREAK,900 WEST MULBERRY ST,39.2934767,-76.6332224,"900 WEST MULBERRY ST, baltimore",,,,,,,,,,,,,,,,,,
853,1357093,7/12/24,WATER JOINT LEAK,365 HILLEN RD,39.3980136,-76.5955394,"365 HILLEN RD, baltimore",,,,,,,,,,,,,,,,,,
854,1357114,7/12/24,WATER JOINT LEAK,2543 WEST BALTIMORE ST,39.2875404,-76.6573086,"2543 WEST BALTIMORE ST, baltimore",,,,,,,,,,,,,,,,,,
855,1357116,7/12/24,WATER MAIN BREAK,3411 DUNDALK AVE,39.2498715,-76.5189143,"3411 DUNDALK AVE, baltimore",,,,,,,,,,,,,,,,,,
856,1357145,7/13/24,WATER MAIN BREAK,8202 BEACH DR,39.2655187,-76.4805794,"8202 BEACH DR, baltimore",,,,,,,,,,,,,,,,,,
857,1357147,7/13/24,WATER MAIN BREAK,3508 QUATMAN AVE,39.3753859,-76.5225294,"3508 QUATMAN AVE, baltimore",,,,,,,,,,,,,,,,,,
858,1357218,7/13/24,WATER MAIN BREAK,3806 BIDDISON LN,39.3403734,-76.5561657,"3806 BIDDISON LN, baltimore",,,,,,,,,,,,,,,,,,
859,1357219,7/14/24,WATER MAIN BREAK,4714 BEACONSFIELD DR,39.3843019,-76.4632342,"4714 BEACONSFIELD DR, baltimore",,,,,,,,,,,,,,,,,,
860,1357220,7/14/24,WATER MAIN BREAK,6704 BEECH AVE,39.3539417,-76.5266313,"6704 BEECH AVE, baltimore",,,,,,,,,,,,,,,,,,
861,1357226,7/14/24,WATER MAIN BREAK,6014 CEDONIA AVE,39.3476893,-76.533367,"6014 CEDONIA AVE, baltimore",,,,,,,,,,,,,,,,,,
862,1357230,7/14/24,WATER MAIN BREAK,KENWOOD AVE AND MCCORMICK AVE,39.29038,-76.61219,"KENWOOD AVE AND MCCORMICK AVE, baltimore",,,,,,,,,,,,,,,,,,
863,1357236,7/14/24,WATER MAIN BREAK,WALTHER AVE AND BAYONNE AVE,39.29038,-76.61219,"WALTHER AVE AND BAYONNE AVE, baltimore",,,,,,,,,,,,,,,,,,
864,1357335,7/15/24,WATER MAIN BREAK,1010 THOMPSON BLVD,39.288415,-76.4551012,"1010 THOMPSON BLVD, baltimore",,,,,,,,,,,,,,,,,,
865,1357606,7/15/24,WATER MAIN BREAK,ELM AVE AND FALLS CLIFF RD,39.29038,-76.61219,"ELM AVE AND FALLS CLIFF RD, baltimore",,,,,,,,,,,,,,,,,,
866,1357611,7/15/24,WATER JOINT LEAK,8342 TALLY HO RD,39.4205834,-76.6531292,"8342 TALLY HO RD, baltimore",,,,,,,,,,,,,,,,,,
867,1357614,7/16/24,WATER MAIN BREAK,WOODRIPPLE RD AND CASTLEMOOR RD,39.29038,-76.61219,"WOODRIPPLE RD AND CASTLEMOOR RD, baltimore",,,,,,,,,,,,,,,,,,
868,1357615,7/16/24,WATER MAIN BREAK,8007 PARKS LN,39.3514248,-76.7732391,"8007 PARKS LN, baltimore",,,,,,,,,,,,,,,,,,
869,1357705,7/16/24,WATER MAIN BREAK,8007 PARKS LN,39.3514248,-76.7732391,"8007 PARKS LN, baltimore",,,,,,,,,,,,,,,,,,
870,1357813,7/16/24,WATER MAIN BREAK,1908 WOODSIDE AVE,39.2359302,-76.6845716,"1908 WOODSIDE AVE, baltimore",,,,,,,,,,,,,,,,,,
871,1357881,7/16/24,WATER JOINT LEAK,2006 SULGRAVE AVE,39.3644039,-76.6593592,"2006 SULGRAVE AVE, baltimore",,,,,,,,,,,,,,,,,,
872,1357883,7/16/24,WATER JOINT LEAK,4802 VARIATION RD,39.3933626,-76.456827,"4802 VARIATION RD, baltimore",,,,,,,,,,,,,,,,,,
873,1357884,7/16/24,WATER MAIN BREAK,1211 RIDERVALE RD,39.4150755,-76.6403629,"1211 RIDERVALE RD, baltimore",,,,,,,,,,,,,,,,,,
874,1357900,7/17/24,WATER MAIN BREAK,SW CORNER OF BENSTON PL WOODLAWN RD,39.29038,-76.61219,"SW CORNER OF BENSTON PL WOODLAWN RD, baltimore",,,,,,,,,,,,,,,,,,
875,1359233,7/17/24,WATER MAIN BREAK,5 EVATT CT,39.3729183,-76.8212317,"5 EVATT CT, baltimore",,,,,,,,,,,,,,,,,,
876,1359641,7/17/24,WATER MAIN BREAK,1317 BRIXTON RD,39.3815537,-76.5847952,"1317 BRIXTON RD, baltimore",,,,,,,,,,,,,,,,,,
877,1359966,7/17/24,WATER JOINT LEAK,5204 HAZELWOOD AVE,39.3420507,-76.5182537,"5204 HAZELWOOD AVE, baltimore",,,,,,,,,,,,,,,,,,
878,1360078,7/17/24,WATER JOINT LEAK,614 KINGSTON RD,39.3789261,-76.6050168,"614 KINGSTON RD, baltimore",,,,,,,,,,,,,,,,,,
879,1360089,7/18/24,WATER MAIN BREAK,4 STONE FALLS CT,39.29038,-76.61219,"4 STONE FALLS CT, baltimore",,,,,,,,,,,,,,,,,,
880,1360136,7/18/24,WATER MAIN BREAK,2826 ODONNELL ST,39.29038,-76.61219,"2826 ODONNELL ST, baltimore",,,,,,,,,,,,,,,,,,
881,1360243,7/18/24,WATER MAIN BREAK,1907 MCCULLOH ST,39.3076248,-76.6337742,"1907 MCCULLOH ST, baltimore",,,,,,,,,,,,,,,,,,
882,1360399,7/18/24,WATER MAIN BREAK,800 NORTH LUZERNE AVE,39.3002894,-76.5812009,"800 NORTH LUZERNE AVE, baltimore",,,,,,,,,,,,,,,,,,
883,1360401,7/18/24,WATER MAIN BREAK,2006 SULGRAVE AVE,39.3644039,-76.6593592,"2006 SULGRAVE AVE, baltimore",,,,,,,,,,,,,,,,,,
884,1360416,7/18/24,WATER MAIN BREAK,1519 BURNFIELD RD,39.3320073,-76.5083468,"1519 BURNFIELD RD, baltimore",,,,,,,,,,,,,,,,,,
885,1360443,7/18/24,WATER JOINT LEAK,2712 WEST GARRISON AVE,39.3499925,-76.664533,"2712 WEST GARRISON AVE, baltimore",,,,,,,,,,,,,,,,,,
886,1360444,7/18/24,WATER JOINT LEAK,11613 REISTERSTOWN RD,39.4415637,-76.806746,"11613 REISTERSTOWN RD, baltimore",,,,,,,,,,,,,,,,,,
887,1360451,7/18/24,WATER JOINT LEAK,SCOTTS HILL DR BITTERSWEET RD,39.29038,-76.61219,"SCOTTS HILL DR BITTERSWEET RD, baltimore",,,,,,,,,,,,,,,,,,
888,1360452,7/18/24,WATER JOINT LEAK,2105 BANK ST,39.2866972,-76.5866169,"2105 BANK ST, baltimore",,,,,,,,,,,,,,,,,,
889,1360689,7/19/24,WATER MAIN BREAK,4802 KING AVE,39.3631759,-76.4898242,"4802 KING AVE, baltimore",,,,,,,,,,,,,,,,,,
890,1360690,7/19/24,WATER MAIN BREAK,8821 PHILADELPHIA RD,39.3409787,-76.4814091,"8821 PHILADELPHIA RD, baltimore",,,,,,,,,,,,,,,,,,
891,1360700,7/20/24,WATER MAIN BREAK,1626 CHARMUTH RD,39.4289991,-76.6145253,"1626 CHARMUTH RD, baltimore",,,,,,,,,,,,,,,,,,
892,1360741,7/20/24,WATER MAIN BREAK,LANCASTER SAINT AND SOUTH EDEN ST,39.29038,-76.61219,"LANCASTER SAINT AND SOUTH EDEN ST, baltimore",,,,,,,,,,,,,,,,,,
893,1360749,7/21/24,WATER MAIN BREAK,2031 INVERNESS AVE,39.2598229,-76.6565915,"2031 INVERNESS AVE, baltimore",,,,,,,,,,,,,,,,,,
894,1360750,7/21/24,WATER MAIN BREAK,2031 INVERNESS AVE,39.2598229,-76.6565915,"2031 INVERNESS AVE, baltimore",,,,,,,,,,,,,,,,,,
895,1360878,7/22/24,WATER MAIN BREAK,7609 WILHELM AVE,39.3175953,-76.5228774,"7609 WILHELM AVE, baltimore",,,,,,,,,,,,,,,,,,
896,1360894,7/22/24,WATER JOINT LEAK,503 ENOLA RD,39.3701881,-76.7338618,"503 ENOLA RD, baltimore",,,,,,,,,,,,,,,,,,
897,1360948,7/22/24,WATER JOINT LEAK,1 FAIRVIEW AVE,39.2706734,-76.7239948,"1 FAIRVIEW AVE, baltimore",,,,,,,,,,,,,,,,,,
898,1360965,7/22/24,WATER MAIN BREAK,2945 WHITTINGTON AVE,39.2583405,-76.6569008,"2945 WHITTINGTON AVE, baltimore",,,,,,,,,,,,,,,,,,
899,1360991,7/22/24,WATER MAIN BREAK,1211 RIDERVALE RD,39.4150755,-76.6403629,"1211 RIDERVALE RD, baltimore",,,,,,,,,,,,,,,,,,
900,1361218,7/23/24,WATER JOINT LEAK,1600 MCKEAN AVE,39.30698,-76.6473481,"1600 MCKEAN AVE, baltimore",,,,,,,,,,,,,,,,,,
901,1361260,7/23/24,WATER MAIN BREAK,500 WISE AVE,39.2615756,-76.4784916,"500 WISE AVE, baltimore",,,,,,,,,,,,,,,,,,
902,1361314,7/23/24,WATER JOINT LEAK,4380 OLD COURT RD,39.3720416,-76.7464543,"4380 OLD COURT RD, baltimore",,,,,,,,,,,,,,,,,,
903,1361357,7/23/24,WATER MAIN BREAK,2512 GRAY MANOR TER,39.2798174,-76.4933887,"2512 GRAY MANOR TER, baltimore",,,,,,,,,,,,,,,,,,
904,1361379,7/24/24,WATER JOINT LEAK,1519 BURNFIELD RD,39.3320073,-76.5083468,"1519 BURNFIELD RD, baltimore",,,,,,,,,,,,,,,,,,
905,1361388,7/24/24,WATER MAIN BREAK,1900 GRINNALDS AVE,39.2669905,-76.651329,"1900 GRINNALDS AVE, baltimore",,,,,,,,,,,,,,,,,,
906,1361472,7/24/24,WATER MAIN BREAK,7200 PARK DR,39.3720725,-76.5541387,"7200 PARK DR, baltimore",,,,,,,,,,,,,,,,,,
907,1361486,7/24/24,WATER MAIN BREAK,WEST COLD SPRING LN AND REISTERSTOWN RD,39.29038,-76.61219,"WEST COLD SPRING LN AND REISTERSTOWN RD, baltimore",,,,,,,,,,,,,,,,,,
